fold,run,eta,h1,h2,ce_te,acc_te
2,13,0.001,3.0,2.0,503.27407763042424,0.7034883720930233
2,14,0.001,3.0,2.0,502.89278881073864,0.7034883720930233
2,15,0.001,3.0,2.0,502.59833790078153,0.7034883720930233
2,16,0.001,3.0,2.0,502.3693083159597,0.7034883720930233
2,17,0.001,3.0,2.0,502.1900361716431,0.7034883720930233
2,18,0.001,3.0,2.0,502.0489224657097,0.7034883720930233
2,19,0.001,3.0,2.0,501.9372854569448,0.7034883720930233
2,20,0.001,3.0,2.0,501.848565492289,0.7034883720930233
2,21,0.001,3.0,2.0,501.7777649704926,0.7034883720930233
2,22,0.001,3.0,2.0,501.7210482142028,0.7034883720930233
2,23,0.001,3.0,2.0,501.67545193000365,0.7034883720930233
2,24,0.001,3.0,2.0,501.6386732945101,0.7034883720930233
2,25,0.001,3.0,2.0,501.60891326129314,0.7034883720930233
2,26,0.001,3.0,2.0,501.5847596266583,0.7034883720930233
2,27,0.001,3.0,2.0,501.5650990366403,0.7034883720930233
2,28,0.001,3.0,2.0,501.5490502717263,0.7034883720930233
2,29,0.001,3.0,2.0,501.535913317794,0.7034883720930233
2,30,0.001,3.0,2.0,501.5251302465283,0.7034883720930233
2,31,0.001,3.0,2.0,501.51625499750594,0.7034883720930233
2,32,0.001,3.0,2.0,501.5089299166871,0.7034883720930233
2,33,0.001,3.0,2.0,501.5028674555773,0.7034883720930233
2,34,0.001,3.0,2.0,501.4978358350537,0.7034883720930233
2,35,0.001,3.0,2.0,501.4936477711829,0.7034883720930233
2,36,0.001,3.0,2.0,501.4901515773429,0.7034883720930233
2,37,0.001,3.0,2.0,501.4872241187136,0.7034883720930233
2,38,0.001,3.0,2.0,501.4847652165947,0.7034883720930233
2,39,0.001,3.0,2.0,501.482693191732,0.7034883720930233
2,40,0.001,3.0,2.0,501.48094130554057,0.7034883720930233
2,41,0.001,3.0,2.0,501.47945491139467,0.7034883720930233
2,42,0.001,3.0,2.0,501.4781891690849,0.7034883720930233
2,43,0.001,3.0,2.0,501.477107207142,0.7034883720930233
2,44,0.001,3.0,2.0,501.4761786422263,0.7034883720930233
2,45,0.001,3.0,2.0,501.4753783838569,0.7034883720930233
2,46,0.001,3.0,2.0,501.4746856676609,0.7034883720930233
2,47,0.001,3.0,2.0,501.4740832720141,0.7034883720930233
2,48,0.001,3.0,2.0,501.4735568821444,0.7034883720930233
2,49,0.001,3.0,2.0,501.47309457302424,0.7034883720930233
2,50,0.001,3.0,2.0,501.47268638812625,0.7034883720930233
3,0,0.001,3.0,2.0,705.3116443863506,0.7034883720930233
3,1,0.001,3.0,2.0,608.3982900124533,0.7034883720930233
3,2,0.001,3.0,2.0,562.9541640848079,0.7034883720930233
3,3,0.001,3.0,2.0,539.5473102602992,0.7034883720930233
3,4,0.001,3.0,2.0,526.5012379638014,0.7034883720930233
3,5,0.001,3.0,2.0,518.693308817237,0.7034883720930233
3,6,0.001,3.0,2.0,513.7296056232194,0.7034883720930233
3,7,0.001,3.0,2.0,510.4188937023522,0.7034883720930233
3,8,0.001,3.0,2.0,508.12785261914524,0.7034883720930233
3,9,0.001,3.0,2.0,506.49733506714665,0.7034883720930233
3,10,0.001,3.0,2.0,505.31154636835265,0.7034883720930233
3,11,0.001,3.0,2.0,504.4343626987318,0.7034883720930233
3,12,0.001,3.0,2.0,503.7764671553331,0.7034883720930233
3,13,0.001,3.0,2.0,503.27738216110674,0.7034883720930233
3,14,0.001,3.0,2.0,502.8951113055251,0.7034883720930233
3,15,0.001,3.0,2.0,502.5998865178583,0.7034883720930233
3,16,0.001,3.0,2.0,502.3702447849757,0.7034883720930233
3,17,0.001,3.0,2.0,502.19048664497666,0.7034883720930233
3,18,0.001,3.0,2.0,502.0489857022384,0.7034883720930233
3,19,0.001,3.0,2.0,501.9370390307755,0.7034883720930233
3,20,0.001,3.0,2.0,501.8480705264509,0.7034883720930233
3,21,0.001,3.0,2.0,501.77706976217473,0.7034883720930233
3,22,0.001,3.0,2.0,501.7201910229704,0.7034883720930233
3,23,0.001,3.0,2.0,501.67446313123287,0.7034883720930233
3,24,0.001,3.0,2.0,501.63757704940326,0.7034883720930233
3,25,0.001,3.0,2.0,501.6077288171932,0.7034883720930233
3,26,0.001,3.0,2.0,501.5835023334246,0.7034883720930233
3,27,0.001,3.0,2.0,501.5637811440214,0.7034883720930233
3,28,0.001,3.0,2.0,501.54768155710775,0.7034883720930233
3,29,0.001,3.0,2.0,501.53450158202565,0.7034883720930233
3,30,0.001,3.0,2.0,501.523681706757,0.7034883720930233
3,31,0.001,3.0,2.0,501.5147745992934,0.7034883720930233
