fold,run,eta,h1,h2,ce_te,acc_te
5,17,0.4,6.0,4.0,,0.0
5,18,0.4,6.0,4.0,,0.0
5,19,0.4,6.0,4.0,,0.0
5,20,0.4,6.0,4.0,,0.0
5,21,0.4,6.0,4.0,,0.0
5,22,0.4,6.0,4.0,,0.0
5,23,0.4,6.0,4.0,,0.0
5,24,0.4,6.0,4.0,,0.0
5,25,0.4,6.0,4.0,,0.0
5,26,0.4,6.0,4.0,,0.0
5,27,0.4,6.0,4.0,,0.0
5,28,0.4,6.0,4.0,,0.0
5,29,0.4,6.0,4.0,,0.0
